chr,start,end,Unnamed: 0,AA_x,AT_x,AG_x,AC_x,TA_x,TT_x,TG_x,TC_x,GA_x,GT_x,GG_x,GC_x,CA_x,CT_x,CG_x,CC_x,AA_y,AT_y,AG_y,AC_y,TA_y,TT_y,TG_y,TC_y,GA_y,GT_y,GG_y,GC_y,CA_y,CT_y,CG_y,CC_y
1,16206422,16208085,459.0,38.0,37.0,93.0,65.0,31.0,61.0,79.0,138.0,77.0,70.0,138.0,170.0,87.0,141.0,146.0,291.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,2.0
1,16217188,16217812,460.0,18.0,12.0,44.0,23.0,9.0,20.0,28.0,49.0,23.0,26.0,47.0,66.0,47.0,48.0,44.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1,16226831,16227165,461.0,5.0,3.0,23.0,15.0,6.0,5.0,15.0,18.0,14.0,12.0,45.0,48.0,21.0,24.0,37.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1,16237049,16237304,462.0,5.0,2.0,11.0,9.0,2.0,10.0,15.0,12.0,8.0,15.0,25.0,39.0,12.0,12.0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
1,16352079,16352697,463.0,12.0,9.0,47.0,26.0,7.0,6.0,25.0,34.0,37.0,17.0,79.0,91.0,38.0,40.0,74.0,75.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,16367126,16367775,464.0,21.0,12.0,50.0,19.0,8.0,27.0,41.0,29.0,47.0,27.0,102.0,72.0,26.0,39.0,56.0,72.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0
1,16440503,16441308,465.0,31.0,10.0,70.0,39.0,19.0,32.0,38.0,49.0,63.0,45.0,107.0,69.0,37.0,51.0,70.0,74.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0
1,16498643,16499882,466.0,33.0,21.0,78.0,57.0,12.0,38.0,52.0,63.0,70.0,34.0,160.0,167.0,74.0,72.0,142.0,165.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0
1,16514289,16514533,467.0,6.0,6.0,14.0,19.0,4.0,9.0,14.0,21.0,11.0,10.0,10.0,24.0,24.0,23.0,18.0,30.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0
1,16520785,16521397,468.0,20.0,13.0,42.0,21.0,6.0,41.0,46.0,39.0,38.0,31.0,72.0,60.0,32.0,47.0,42.0,61.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0
1,16534378,16535801,469.0,59.0,25.0,98.0,78.0,26.0,58.0,87.0,99.0,94.0,63.0,134.0,140.0,81.0,124.0,113.0,143.0,3.0,1.0,6.0,1.0,0.0,2.0,4.0,3.0,3.0,3.0,5.0,8.0,1.0,5.0,10.0,8.0
1,16547906,16548318,470.0,8.0,6.0,18.0,20.0,5.0,18.0,18.0,33.0,20.0,14.0,46.0,42.0,19.0,36.0,41.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,16612961,16613959,471.0,36.0,14.0,66.0,51.0,11.0,24.0,39.0,61.0,49.0,30.0,98.0,128.0,71.0,67.0,103.0,149.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,2.0,10.0,2.0,7.0,3.0,2.0,10.0
1,16644360,16644997,472.0,25.0,10.0,33.0,37.0,11.0,11.0,24.0,48.0,31.0,19.0,50.0,70.0,38.0,54.0,64.0,111.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,11.0,2.0,5.0
1,16646990,16648550,473.0,49.0,34.0,109.0,85.0,38.0,40.0,96.0,69.0,96.0,74.0,217.0,167.0,94.0,95.0,133.0,163.0,1.0,2.0,1.0,3.0,4.0,3.0,3.0,5.0,3.0,2.0,2.0,3.0,3.0,4.0,6.0,6.0
1,16666956,16667195,474.0,6.0,6.0,13.0,19.0,4.0,8.0,12.0,21.0,11.0,8.0,12.0,24.0,23.0,23.0,19.0,29.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
1,16680247,16680656,475.0,9.0,6.0,18.0,19.0,5.0,18.0,18.0,32.0,19.0,13.0,47.0,41.0,19.0,36.0,38.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0
1,16692188,16694464,476.0,47.0,33.0,173.0,60.0,24.0,61.0,134.0,143.0,101.0,109.0,302.0,337.0,141.0,159.0,241.0,210.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0
1,16696491,16696789,477.0,9.0,3.0,22.0,13.0,4.0,4.0,23.0,11.0,15.0,14.0,46.0,40.0,19.0,21.0,25.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
1,16699567,16701447,478.0,29.0,20.0,124.0,83.0,23.0,42.0,96.0,102.0,88.0,73.0,268.0,239.0,116.0,128.0,181.0,267.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0
1,16707273,16708233,479.0,3.0,10.0,55.0,43.0,8.0,17.0,54.0,57.0,36.0,52.0,118.0,127.0,64.0,57.0,107.0,151.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,16724996,16725396,480.0,20.0,5.0,34.0,11.0,4.0,8.0,21.0,23.0,31.0,19.0,66.0,42.0,15.0,24.0,38.0,38.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,1.0,2.0,7.0,1.0
1,16740268,16740507,481.0,8.0,6.0,23.0,8.0,4.0,6.0,23.0,11.0,21.0,19.0,29.0,24.0,12.0,13.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,16748909,16749185,482.0,3.0,2.0,14.0,10.0,0.0,2.0,20.0,12.0,11.0,12.0,45.0,40.0,15.0,18.0,30.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,16758916,16760479,483.0,42.0,33.0,98.0,75.0,39.0,47.0,95.0,97.0,68.0,85.0,161.0,167.0,99.0,113.0,128.0,215.0,1.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,3.0,1.0,2.0,3.0,5.0
1,16859616,16860028,484.0,18.0,6.0,36.0,13.0,5.0,8.0,19.0,20.0,33.0,20.0,67.0,42.0,17.0,18.0,41.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0
1,16871066,16871354,485.0,9.0,1.0,21.0,17.0,2.0,12.0,15.0,19.0,20.0,13.0,32.0,25.0,17.0,22.0,23.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
1,16872131,16873554,486.0,60.0,28.0,120.0,61.0,26.0,57.0,84.0,93.0,95.0,78.0,147.0,141.0,88.0,97.0,111.0,136.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,4.0,9.0,4.0,3.0,7.0,10.0
1,16888926,16889599,487.0,44.0,16.0,48.0,29.0,8.0,23.0,35.0,43.0,44.0,23.0,73.0,66.0,41.0,47.0,51.0,81.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,4.0
1,16895732,16895971,488.0,8.0,6.0,24.0,8.0,4.0,6.0,22.0,11.0,22.0,17.0,29.0,24.0,12.0,14.0,18.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0
1,16904803,16905185,489.0,16.0,9.0,33.0,15.0,9.0,11.0,35.0,11.0,31.0,26.0,68.0,36.0,17.0,20.0,26.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0
1,16913543,16914475,490.0,25.0,10.0,54.0,28.0,7.0,21.0,50.0,51.0,43.0,43.0,136.0,134.0,42.0,55.0,117.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,16955323,16955561,491.0,5.0,3.0,30.0,3.0,0.0,2.0,21.0,6.0,23.0,11.0,33.0,38.0,13.0,13.0,22.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
1,16960795,16961189,492.0,8.0,0.0,34.0,9.0,1.0,2.0,26.0,8.0,24.0,11.0,62.0,72.0,18.0,24.0,48.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,16966409,16966620,493.0,1.0,2.0,25.0,7.0,1.0,0.0,17.0,3.0,19.0,10.0,38.0,31.0,14.0,9.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,16980056,16980868,494.0,23.0,12.0,37.0,36.0,3.0,16.0,30.0,71.0,39.0,24.0,82.0,84.0,43.0,68.0,81.0,162.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0
1,17005390,17005598,495.0,7.0,7.0,21.0,12.0,3.0,4.0,10.0,8.0,18.0,8.0,22.0,21.0,19.0,6.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0
1,17011334,17012087,496.0,14.0,9.0,31.0,35.0,4.0,5.0,31.0,45.0,33.0,22.0,128.0,99.0,38.0,49.0,93.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,17053961,17054227,497.0,10.0,4.0,20.0,14.0,6.0,6.0,9.0,13.0,13.0,13.0,30.0,33.0,19.0,11.0,31.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
1,17119156,17119593,498.0,5.0,7.0,25.0,16.0,6.0,4.0,21.0,35.0,13.0,25.0,51.0,59.0,29.0,30.0,52.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
1,17149207,17149580,499.0,14.0,8.0,29.0,14.0,10.0,8.0,19.0,18.0,22.0,18.0,36.0,44.0,19.0,21.0,37.0,55.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0
1,17407939,17408149,500.0,11.0,4.0,21.0,18.0,5.0,4.0,7.0,10.0,15.0,9.0,23.0,21.0,23.0,9.0,18.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17437576,17439981,501.0,120.0,43.0,117.0,94.0,34.0,117.0,104.0,121.0,111.0,64.0,255.0,311.0,109.0,152.0,266.0,386.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0
1,17539434,17540048,502.0,4.0,4.0,31.0,11.0,3.0,6.0,29.0,23.0,25.0,27.0,135.0,107.0,18.0,24.0,100.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,17622957,17623175,503.0,5.0,7.0,13.0,8.0,1.0,5.0,18.0,15.0,16.0,10.0,18.0,21.0,11.0,17.0,17.0,35.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,17696986,17697297,504.0,4.0,11.0,20.0,18.0,4.0,9.0,19.0,12.0,20.0,4.0,29.0,46.0,25.0,20.0,32.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,17825883,17826347,505.0,12.0,16.0,38.0,17.0,7.0,18.0,34.0,31.0,33.0,21.0,37.0,48.0,31.0,35.0,31.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0
1,18107611,18108319,506.0,15.0,9.0,59.0,21.0,7.0,3.0,28.0,24.0,60.0,16.0,110.0,114.0,22.0,34.0,104.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,18109072,18109410,507.0,15.0,5.0,37.0,10.0,6.0,6.0,15.0,21.0,28.0,17.0,38.0,35.0,18.0,20.0,29.0,37.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0
1,18110057,18111179,508.0,29.0,18.0,85.0,36.0,10.0,37.0,75.0,68.0,75.0,51.0,165.0,126.0,54.0,84.0,93.0,115.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0
1,18365380,18365587,509.0,5.0,3.0,16.0,19.0,4.0,3.0,10.0,9.0,16.0,10.0,12.0,17.0,18.0,10.0,18.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
1,18376801,18377002,510.0,4.0,6.0,10.0,12.0,2.0,7.0,15.0,12.0,13.0,11.0,21.0,21.0,13.0,12.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
1,18482379,18483173,511.0,13.0,17.0,35.0,43.0,13.0,19.0,66.0,43.0,37.0,42.0,81.0,102.0,45.0,63.0,81.0,93.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0
1,18630401,18633335,512.0,172.0,97.0,211.0,125.0,77.0,192.0,139.0,207.0,227.0,112.0,299.0,223.0,129.0,214.0,213.0,296.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,5.0,3.0,3.0,6.0,1.0,3.0,4.0,2.0
1,18636321,18636987,513.0,33.0,16.0,43.0,30.0,14.0,25.0,40.0,29.0,44.0,21.0,83.0,77.0,31.0,46.0,60.0,73.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1,18637686,18637907,514.0,9.0,3.0,21.0,6.0,1.0,1.0,15.0,3.0,17.0,10.0,37.0,28.0,12.0,6.0,20.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,18640757,18641625,515.0,61.0,20.0,85.0,37.0,21.0,32.0,46.0,30.0,81.0,35.0,141.0,76.0,40.0,42.0,62.0,58.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0
1,18643054,18644245,516.0,46.0,27.0,124.0,35.0,17.0,46.0,64.0,54.0,105.0,42.0,155.0,138.0,64.0,66.0,98.0,109.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
1,18645235,18645603,517.0,20.0,4.0,29.0,20.0,6.0,16.0,16.0,22.0,28.0,13.0,54.0,33.0,19.0,27.0,30.0,30.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
1,18784226,18784438,518.0,17.0,15.0,12.0,9.0,10.0,7.0,16.0,10.0,18.0,9.0,16.0,19.0,8.0,12.0,19.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1,18854451,18854975,519.0,16.0,19.0,36.0,23.0,3.0,9.0,50.0,33.0,28.0,35.0,52.0,66.0,47.0,32.0,44.0,30.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,2.0
1,18877380,18877740,520.0,10.0,5.0,23.0,28.0,4.0,9.0,18.0,19.0,23.0,15.0,41.0,39.0,29.0,21.0,37.0,38.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,18883132,18883420,521.0,9.0,11.0,18.0,11.0,4.0,9.0,26.0,13.0,17.0,13.0,27.0,34.0,19.0,19.0,21.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0
1,18902334,18903140,522.0,39.0,23.0,54.0,39.0,16.0,22.0,37.0,50.0,51.0,29.0,103.0,85.0,49.0,51.0,75.0,82.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,7.0,2.0,3.0,0.0
1,18955454,18957389,523.0,25.0,30.0,111.0,74.0,24.0,40.0,88.0,110.0,77.0,62.0,223.0,290.0,114.0,130.0,231.0,305.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0
1,19209657,19210552,524.0,39.0,21.0,62.0,37.0,17.0,24.0,38.0,55.0,56.0,37.0,108.0,103.0,47.0,52.0,97.0,101.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0
1,19251390,19252214,525.0,30.0,19.0,54.0,40.0,11.0,29.0,42.0,45.0,46.0,31.0,106.0,100.0,56.0,48.0,82.0,84.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,4.0,0.0,2.0
1,19273755,19274448,526.0,20.0,12.0,44.0,31.0,6.0,10.0,46.0,40.0,37.0,35.0,88.0,89.0,44.0,45.0,72.0,73.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0
1,19288504,19289166,527.0,16.0,9.0,36.0,31.0,10.0,15.0,41.0,40.0,35.0,31.0,84.0,83.0,31.0,51.0,73.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
1,19311713,19312815,528.0,14.0,22.0,64.0,38.0,10.0,18.0,68.0,51.0,58.0,43.0,175.0,159.0,56.0,64.0,129.0,132.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,7.0
1,19485209,19486150,529.0,14.0,9.0,53.0,36.0,3.0,8.0,36.0,37.0,45.0,26.0,169.0,137.0,50.0,41.0,120.0,156.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1,19596847,19597508,530.0,20.0,9.0,58.0,22.0,3.0,18.0,36.0,39.0,52.0,31.0,107.0,71.0,34.0,38.0,61.0,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0
1,19643761,19645429,531.0,28.0,17.0,81.0,45.0,7.0,48.0,79.0,108.0,75.0,64.0,223.0,231.0,61.0,113.0,211.0,276.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0
1,19664653,19666295,532.0,14.0,25.0,57.0,66.0,13.0,31.0,104.0,113.0,49.0,56.0,176.0,231.0,86.0,149.0,176.0,295.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,19679017,19679372,533.0,4.0,7.0,19.0,19.0,2.0,9.0,19.0,22.0,13.0,5.0,32.0,52.0,30.0,31.0,33.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0
1,19800029,19800287,534.0,6.0,3.0,15.0,14.0,1.0,6.0,15.0,14.0,13.0,9.0,32.0,33.0,18.0,18.0,26.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,19882314,19882969,535.0,19.0,12.0,46.0,14.0,4.0,15.0,31.0,32.0,40.0,22.0,99.0,103.0,28.0,33.0,89.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0
1,20185867,20186304,536.0,9.0,5.0,37.0,25.0,3.0,7.0,14.0,17.0,33.0,12.0,59.0,44.0,31.0,17.0,39.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,20242962,20243324,537.0,7.0,2.0,16.0,23.0,8.0,9.0,15.0,31.0,16.0,14.0,37.0,34.0,17.0,38.0,34.0,60.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1,20366089,20367041,538.0,36.0,21.0,48.0,42.0,17.0,23.0,34.0,67.0,37.0,33.0,79.0,121.0,57.0,64.0,110.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,20483969,20487018,539.0,98.0,39.0,242.0,104.0,28.0,53.0,129.0,187.0,228.0,95.0,474.0,350.0,129.0,210.0,303.0,379.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,3.0,3.0,4.0,4.0
1,20507923,20508390,540.0,16.0,10.0,27.0,32.0,5.0,8.0,29.0,23.0,37.0,20.0,57.0,41.0,27.0,27.0,43.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0
1,20552401,20554002,541.0,37.0,15.0,111.0,72.0,13.0,19.0,90.0,65.0,90.0,47.0,179.0,254.0,95.0,106.0,191.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,20633371,20634058,542.0,10.0,5.0,43.0,16.0,8.0,13.0,38.0,29.0,26.0,29.0,135.0,113.0,30.0,41.0,88.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1,20661023,20661745,543.0,41.0,15.0,57.0,31.0,13.0,14.0,35.0,38.0,46.0,26.0,72.0,80.0,44.0,45.0,61.0,103.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,5.0
1,20704515,20704876,544.0,1.0,9.0,28.0,10.0,4.0,20.0,32.0,22.0,18.0,29.0,23.0,46.0,25.0,20.0,34.0,39.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
1,20717339,20718278,545.0,13.0,11.0,51.0,35.0,6.0,22.0,44.0,48.0,42.0,28.0,135.0,143.0,49.0,59.0,119.0,133.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,20731513,20732873,546.0,27.0,18.0,76.0,61.0,10.0,22.0,72.0,93.0,80.0,52.0,183.0,157.0,65.0,105.0,142.0,196.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,4.0,1.0,1.0,2.0,0.0
1,20786215,20787628,547.0,44.0,9.0,93.0,61.0,18.0,35.0,35.0,77.0,77.0,42.0,196.0,205.0,68.0,79.0,197.0,176.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0
1,21176622,21177343,548.0,34.0,17.0,45.0,30.0,10.0,28.0,26.0,46.0,53.0,19.0,114.0,75.0,29.0,46.0,77.0,71.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0
1,21225081,21225438,549.0,7.0,12.0,16.0,18.0,6.0,15.0,28.0,28.0,21.0,23.0,30.0,31.0,19.0,27.0,32.0,43.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0
1,21289887,21290608,550.0,10.0,12.0,44.0,27.0,5.0,8.0,26.0,33.0,45.0,19.0,119.0,94.0,33.0,33.0,89.0,123.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,21344867,21345826,551.0,25.0,9.0,64.0,40.0,4.0,14.0,40.0,45.0,50.0,22.0,117.0,146.0,59.0,58.0,115.0,150.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,21427995,21429502,552.0,28.0,24.0,97.0,88.0,21.0,25.0,99.0,55.0,98.0,59.0,174.0,218.0,90.0,92.0,180.0,158.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,21436577,21436923,553.0,3.0,2.0,29.0,10.0,2.0,4.0,18.0,23.0,21.0,17.0,52.0,42.0,18.0,24.0,34.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21439779,21440731,554.0,18.0,14.0,65.0,33.0,12.0,38.0,66.0,49.0,61.0,51.0,154.0,114.0,39.0,62.0,96.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,21509055,21509851,555.0,16.0,11.0,48.0,27.0,8.0,15.0,39.0,39.0,41.0,25.0,131.0,109.0,37.0,50.0,89.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
